is_phd,is_ms,is_spring,is_fall,year,university_name,university_ranking,university_faculty,university_publication,gpa,gre_verbal,gre_quant,gre_writing,is_american,is_international_without_american_degree,is_international_with_american_degree
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.94,156.0,170.0,4.5,False,True,False
True,False,True,False,12,University Of Utah (UoU),83,40.0,3.6,3.74,165.0,159.0,4.0,False,False,True
False,True,True,False,12,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.8,163.0,166.0,4.0,False,True,False
True,False,True,False,12,Princeton University,5,51.0,5.3,3.7,161.0,165.0,4.0,True,False,False
True,False,True,False,12,Brown University,55,26.0,3.3,3.3,160.0,166.0,4.0,False,True,False
True,False,True,False,12,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.7,160.0,166.0,4.0,True,False,False
False,True,True,False,12,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.7,158.0,166.0,4.5,False,True,False
True,False,True,False,12,Princeton University,5,51.0,5.3,3.65,152.0,167.0,3.5,False,True,False
True,False,True,False,12,Brown University,55,26.0,3.3,3.9,168.0,166.0,3.5,False,False,True
True,False,True,False,12,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,4.0,151.0,160.0,3.5,False,True,False
True,False,True,False,12,Princeton University,5,51.0,5.3,3.99,162.0,168.0,4.5,False,False,True
False,True,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.67,149.0,160.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.44,170.0,150.0,3.0,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,4.0,156.0,166.0,4.0,False,True,False
True,False,True,False,12,North Carolina State University (NCSU),325,30.0,2.3,3.81,156.0,166.0,3.0,False,True,False
False,True,True,False,12,Yale University,10,26.0,2.5,3.46,160.0,166.0,3.5,False,True,False
True,False,True,False,12,North Caroline State University (NCSU),1000,30.0,2.3,3.3,163.0,164.0,4.0,True,False,False
True,False,True,False,12,Arizona State University (ASU),161,26.0,2.3,3.88,170.0,153.0,3.0,False,False,True
True,False,True,False,12,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.8,158.0,166.0,4.0,False,True,False
True,False,True,False,12,University Of Southern California (USC),73,50.0,5.7,3.88,167.0,166.0,3.5,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.9,170.0,166.0,5.0,True,False,False
True,False,True,False,12,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.73,164.0,164.0,5.0,False,True,False
True,False,True,False,12,Tufts University,53,13.0,1.6,3.45,154.0,153.0,4.0,True,False,False
True,False,True,False,12,New York University (NYU),60,46.0,4.3,3.1,167.0,146.0,4.0,False,True,False
True,False,True,False,12,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.88,168.0,167.0,3.5,False,True,False
True,False,True,False,12,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,4.0,160.0,166.0,3.5,False,False,True
True,False,True,False,12,Cornell University,14,68.0,8.7,3.99,165.0,166.0,4.5,True,False,False
True,False,True,False,12,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.79,163.0,166.0,4.5,True,False,False
True,False,True,False,12,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.98,164.0,166.0,5.5,True,False,False
False,True,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.7,168.0,166.0,3.5,False,False,True
True,False,True,False,12,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.87,164.0,161.0,5.5,True,False,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.3,168.0,166.0,4.0,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.4,159.0,162.0,4.5,False,False,True
True,False,True,False,12,Cornell University,14,68.0,8.7,3.4,163.0,166.0,4.5,False,True,False
True,False,True,False,12,Cornell University,14,68.0,8.7,3.6,166.0,166.0,5.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.76,165.0,166.0,5.0,True,False,False
True,False,True,False,12,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.6,153.0,166.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.6,153.0,166.0,4.0,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.56,167.0,166.0,3.5,False,True,False
False,True,True,False,12,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.8,157.0,163.0,3.5,False,True,False
True,False,True,False,12,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.99,163.0,170.0,5.0,False,False,True
True,False,True,False,12,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.99,163.0,170.0,5.0,False,False,True
True,False,True,False,12,North Caroline State University (NCSU),1000,30.0,2.3,3.2,159.0,163.0,3.0,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,4.0,170.0,155.0,3.0,False,False,True
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,4.0,170.0,155.0,3.0,False,False,True
True,False,True,False,12,Worcester Polythchnic Institute (WPI),1000,20.0,1.5,3.3,170.0,155.0,3.0,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.8,167.0,166.0,5.0,False,True,False
True,False,True,False,12,University Of Virginia (UVA),72,21.0,2.4,4.0,160.0,166.0,3.5,False,False,True
True,False,True,False,12,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.5,148.0,164.0,4.0,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.65,152.0,167.0,3.5,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.7,161.0,165.0,4.0,True,False,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.6,164.0,166.0,4.5,True,False,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.37,160.0,160.0,4.5,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.56,164.0,158.0,4.5,True,False,False
True,False,True,False,12,Brown University,55,26.0,3.3,3.56,158.0,164.0,4.5,True,False,False
False,True,True,False,12,University Of Utah (UoU),83,40.0,3.6,3.84,148.0,144.0,3.5,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.87,164.0,161.0,5.5,True,False,False
False,True,True,False,12,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.36,160.0,166.0,3.0,False,True,False
False,True,True,False,12,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.51,165.0,163.0,3.0,False,True,False
True,False,True,False,12,New York University (NYU),60,46.0,4.3,3.1,146.0,167.0,4.0,False,True,False
True,False,True,False,12,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.9,165.0,166.0,4.0,False,True,False
True,False,True,False,12,Auburn University,375,2.0,1.0,3.3,170.0,155.0,3.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.83,156.0,166.0,4.0,False,True,False
True,False,True,False,12,"University Of Minnesota, Twin Cities (UMN)",52,37.0,3.1,3.52,149.0,164.0,3.0,False,True,False
False,True,True,False,12,New Mexico State University,550,6.0,1.2,3.0,149.0,160.0,4.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.8,163.0,166.0,4.0,False,True,False
False,True,True,False,12,Rensselaer Polytechnic Institute (RPI),104,13.0,1.8,3.8,163.0,166.0,4.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.3,158.0,166.0,3.5,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.7,144.0,166.0,4.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.92,159.0,170.0,4.5,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,4.0,158.0,167.0,4.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.9,164.0,164.0,4.0,True,False,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.61,160.0,155.0,5.0,True,False,False
False,True,True,False,12,Purdue University,106,53.0,4.8,3.8,153.0,161.0,3.5,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.88,168.0,167.0,3.5,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.8,153.0,161.0,3.5,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,4.0,152.0,166.0,4.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.87,170.0,166.0,5.0,True,False,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.92,162.0,164.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.96,168.0,166.0,3.5,False,False,True
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.1,167.0,146.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.64,170.0,165.0,4.0,True,False,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.7,164.0,166.0,4.5,False,False,True
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.98,165.0,166.0,4.5,True,False,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.74,162.0,163.0,4.5,True,False,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.6,164.0,166.0,3.0,True,False,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,4.0,146.0,166.0,3.5,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.43,162.0,158.0,3.0,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,4.0,161.0,166.0,5.0,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,4.0,160.0,151.0,3.5,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.87,170.0,166.0,5.0,True,False,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.3,168.0,166.0,4.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,4.0,164.0,158.0,4.0,False,True,False
True,False,True,False,12,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.8,154.0,166.0,3.5,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.9,166.0,166.0,4.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.87,154.0,167.0,4.0,True,False,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.97,162.0,169.0,4.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.99,168.0,162.0,4.5,False,False,True
False,True,True,False,12,University Of Southern California (USC),73,50.0,5.7,3.26,162.0,167.0,4.5,True,False,False
True,False,True,False,12,Columbia University,18,47.0,5.8,3.7,144.0,166.0,4.0,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.93,161.0,170.0,5.5,False,False,True
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.75,169.0,166.0,4.5,False,True,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.65,152.0,167.0,3.5,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.65,152.0,167.0,3.5,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.72,155.0,168.0,4.0,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.78,151.0,163.0,5.0,True,False,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.87,169.0,166.0,4.5,False,False,True
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.99,168.0,162.0,4.5,False,False,True
True,False,True,False,12,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.7,161.0,165.0,4.0,True,False,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.66,170.0,155.0,3.5,False,True,False
False,True,True,False,12,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.8,153.0,161.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Davis (UCD)",54,28.0,2.9,3.85,142.0,165.0,3.0,False,True,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.7,156.0,166.0,3.0,False,True,False
False,True,True,False,12,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.7,158.0,166.0,4.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.9,160.0,165.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.88,152.0,170.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,4.0,160.0,166.0,5.0,True,False,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.5,161.0,157.0,4.0,True,False,False
True,False,True,False,12,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.84,154.0,166.0,3.0,True,False,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.72,151.0,164.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.96,158.0,168.0,4.0,False,True,False
True,False,True,False,12,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.84,151.0,168.0,3.5,False,True,False
False,True,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.8,164.0,166.0,3.0,False,True,False
True,False,True,False,12,University Of Chicago (UChicago),12,23.0,2.7,3.87,170.0,166.0,5.0,True,False,False
True,False,True,False,12,Cornell University,14,68.0,8.7,3.76,165.0,166.0,4.0,False,True,False
True,False,True,False,12,Cornell University,14,68.0,8.7,3.96,158.0,168.0,4.0,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.6,162.0,166.0,4.0,False,True,False
True,False,True,False,12,Cornell University,14,68.0,8.7,4.0,158.0,167.0,4.0,False,True,False
False,True,True,False,12,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.61,165.0,166.0,3.0,False,True,False
True,False,True,False,12,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.88,167.0,166.0,3.5,False,True,False
True,False,True,False,12,Ohio State University (OSU),66,35.0,3.4,3.74,161.0,166.0,3.0,False,True,False
True,False,True,False,12,"University Of California, Riverside (UCR)",117,36.0,2.8,3.0,149.0,162.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.7,140.0,166.0,3.0,False,True,False
True,False,True,False,12,University Of Chicago (UChicago),12,23.0,2.7,3.54,147.0,166.0,3.5,False,True,False
False,True,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.66,170.0,155.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,4.0,169.0,170.0,5.5,True,False,False
True,False,True,False,12,Cornell University,14,68.0,8.7,3.99,168.0,162.0,4.5,False,False,True
False,True,True,False,12,University Of Central Florida (UCF),1000,24.0,2.0,3.2,150.0,160.0,3.5,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.85,142.0,165.0,3.0,False,True,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.2,152.0,166.0,3.5,False,True,False
False,True,True,False,12,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.65,160.0,164.0,4.5,True,False,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.6,168.0,151.0,5.0,True,False,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.95,163.0,164.0,4.5,True,False,False
False,True,True,False,12,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.95,160.0,166.0,5.0,True,False,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.8,170.0,170.0,5.5,True,False,False
True,False,True,False,12,Cornell University,14,68.0,8.7,3.81,153.0,168.0,4.0,False,True,False
True,False,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.63,170.0,161.0,6.0,True,False,False
True,False,True,False,12,"University Of North Carolina, Chapel Hill (UNC)",30,22.0,2.4,3.3,163.0,164.0,4.0,True,False,False
True,False,True,False,12,Brown University,55,26.0,3.3,3.38,162.0,158.0,5.0,True,False,False
True,False,True,False,12,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,4.0,152.0,166.0,3.5,False,True,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.5,150.0,163.0,3.5,False,True,False
True,False,True,False,12,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,4.0,169.0,166.0,3.5,False,True,False
True,False,False,True,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.85,161.0,170.0,4.0,False,True,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.6,167.0,153.0,4.0,True,False,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.59,160.0,166.0,5.5,True,False,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.87,164.0,161.0,5.5,True,False,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.8,146.0,156.0,3.5,False,True,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,4.0,158.0,167.0,4.0,False,True,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.43,162.0,158.0,3.0,False,True,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.7,161.0,165.0,4.0,True,False,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.91,145.0,150.0,3.0,False,False,True
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.74,148.0,168.0,3.5,False,True,False
True,False,True,False,12,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.45,168.0,166.0,3.5,False,False,True
True,False,True,False,12,University Of Utah (UoU),83,40.0,3.6,3.6,162.0,168.0,4.5,False,False,True
